v1_x,v1_y,v1_z,v2_x,v2_y,v2_z,v1_idx,v2_idx
2.7644,-9.8592,2.95,2.9141,-9.8692,2.95,11105,11106
1.2718,-7.4063,2.95,1.4245,-7.4077,2.9501,12189,12190
-1.2775,-9.8234,-2.6849e-05,-1.2744,-9.8254,4.2534e-05,1116,3080
-7.2735,-9.2238,-8.1979e-06,-7.123,-9.2238,-8.2231e-06,1392,1393
-10.993,-7.9595,2.4444,-10.934,-7.9472,2.4216,9225,9230
-5.9413,-1.5863,-3.1024e-05,-5.7795,-1.576,-3.2008e-05,2774,2775
-3.2301,-8.325,2.9502,-3.3606,-8.1688,2.9502,11808,11873
1.2516,-8.7988,0.87955,1.3312,-8.5743,0.83004,6001,6006
-6.4537,-14.604,0.084279,-6.4455,-14.616,0.075787,2856,2857
-10.873,-9.8234,-2.5186e-05,-10.723,-9.8238,-2.5671e-05,1064,1065
-5.1747,-3.5221,-3.0228e-05,-5.0224,-3.5254,-3.022e-05,2390,2391
-5.1745,-4.5654,-1.8672e-06,-5.0197,-4.58,-1.9177e-06,2216,2217
-5.9198,-15.965,2.95,-5.8283,-15.801,2.95,9985,9991
-2.4766,-10.124,-2.4108e-05,-2.4753,-9.6749,4.5931e-05,957,3131
-6.4556,-16.269,1.574,-6.4556,-16.268,1.7245,7429,7694
-5.7744,-13.721,-2.0817e-05,-5.9242,-13.574,-2.0984e-05,300,321
-3.2893,-9.9838,0.37464,-3.2893,-9.9838,0.52488,4994,5301
-3.5726,-10.122,1.5759,-3.5726,-10.122,1.7247,7507,7770
-6.4338,-8.2975,1.124,-6.4342,-8.2976,1.2843,6799,7062
-5.6207,-15.62,2.95,-5.4683,-15.615,2.95,9998,9999
-3.3757,-3.9747,-1.8974e-05,-3.2909,-3.9346,-1.9888e-05,2318,2319
-2.7458,-8.4746,4.8585e-05,-2.7454,-8.1751,4.9069e-05,3578,3694
-1.127,-11.924,-3.0324e-05,-1.1249,-11.775,-3.0077e-05,616,644
-0.53373,-12.235,-3.1638e-05,-0.55835,-12.055,0.067525,564,2910
-6.4537,-14.604,0.084279,-6.4456,-14.48,0.076762,2856,2859
-0.55835,-12.055,0.067525,-0.59484,-11.999,0.067522,2910,2916
-3.5745,-13.063,1.2749,-3.5747,-13.063,1.4259,6927,7189
-6.493,-5.9266,0.97377,-6.4929,-5.7762,0.97405,6534,6538
-4.1239,-12.533,-2.7586e-05,-4.1246,-12.379,-2.7212e-05,495,524
-6.4256,-2.776,0.96521,-6.5205,-2.7611,1.1268,6591,6876
-3.2306,-2.636,-1.9963e-05,-3.2194,-2.6175,7.3599e-07,2585,4282
-6.5132,-5.0266,2.5046,-6.5161,-4.8814,2.5036,9317,9320
-5.3253,-15.534,-1.1846e-05,-5.0262,-15.371,-1.1988e-05,45,58
-12.177,-9.9555,2.477,-12.177,-9.9555,2.7709,9126,9746
-5.1751,-13.426,-1.7421e-05,-5.3302,-13.126,-1.847e-05,346,384
-8.0835,-3.5269,-5.4836e-05,-8.0797,-3.3786,-5.5313e-05,2381,2411
-5.6247,-3.9759,-1.5558e-05,-6.2237,-3.6821,-2.8959e-05,2303,2354
-4.2736,-1.5275,4.7088e-06,-4.1236,-1.5255,4.7088e-06,4445,4446
-4.8758,-12.071,-2.7343e-05,-4.8741,-11.92,-2.6952e-05,575,602
-1.2876,-8.3258,4.5e-05,-1.1383,-8.3245,4.4609e-05,3644,3645
-6.4557,-16.434,2.7759,-6.3541,-16.556,2.95,9669,9962
-4.7223,-15.36,-1.2196e-05,-4.5701,-15.357,-1.1487e-05,60,61
1.7278,-7.577,0.00010929,1.8734,-7.5757,0.00011314,3900,3901
-6.0789,-1.6878,4.597e-06,-5.9319,-1.6858,4.2841e-06,4412,4413
-6.4455,-14.616,0.075787,-6.4456,-14.48,0.076762,2857,2859
-4.8748,-11.627,-2.6249e-05,-4.875,-11.474,-2.5878e-05,657,687
-3.5712,-5.9303,2.7754,-3.5734,-5.9295,2.908,9905,12486
-6.4545,-0.25055,1.5804,-6.4545,-0.25036,1.8713,7693,8223
1.2737,-7.2759,2.95,1.5791,-7.2776,2.95,12249,12251
-6.0737,-1.5517,5.2601e-06,-5.9237,-1.5496,4.9174e-06,4433,4434
1.107,-8.5912,0.32162,1.3228,-8.5765,0.377,5037,5038
-3.2894,-9.9838,0.22501,-3.2893,-9.9838,0.37464,4629,4994
-0.063724,-11.92,0.97588,-0.063669,-12.07,1.276,6302,6953
-10.937,-7.9468,2.0254,-10.936,-7.947,2.1805,8388,8651
-3.0768,-9.6729,-2.1216e-05,-2.3273,-9.6735,-2.3417e-05,1190,1195
-11.173,-7.9394,-3.1352e-05,-11.224,-7.9316,8.6427e-06,1690,3788
-6.5098,-5.4718,2.5045,-6.514,-5.3252,2.5045,9308,9311
-6.4915,-3.6765,0.97162,-6.4927,-3.5301,0.97281,6578,6580
-2.4778,-7.2758,2.9501,-2.3247,-7.2761,2.9501,12224,12225
-7.5704,-9.3745,-7.4517e-06,-7.4209,-9.3742,-7.8284e-06,1326,1327
-0.25408,-12.395,-3.3623e-05,-0.063532,-12.391,0.26435,536,4530
-8.4719,-2.7652,-3.8718e-05,-8.6206,-2.4765,-2.7526e-05,2530,2589
-3.9239,-7.524,2.95,-4.1137,-7.3802,2.95,12094,12153
-3.6765,-5.6216,2.95,-3.6754,-5.4768,2.95,12527,12548
-3.6724,-15.355,2.95,-3.5213,-15.351,2.95,10034,10035
-3.5729,-10.27,0.52507,-3.6224,-10.121,0.83866,5255,5909
-0.063504,-12.526,0.52392,-0.063505,-12.525,0.67526,5208,5512
-10.127,-9.8236,-2.5719e-05,-9.9753,-9.8251,-2.5843e-05,1069,1070
0.075867,-7.2754,2.95,0.22539,-7.2769,2.95,12241,12242
-12.072,-9.9433,-1.1086e-05,-12.177,-9.9555,0.22979,964,4588
-2.3489,-10.097,1.7251,-2.3489,-10.097,1.8752,7771,8036
-3.5745,-13.063,1.5768,-3.5746,-13.063,1.725,7451,7716
3.0752,-7.0725,1.5744,3.0748,-7.0725,1.726,7643,7908
-6.4556,-16.268,1.8731,-6.4556,-16.269,2.0255,7959,8224
2.4764,-8.479,0.00013037,2.5585,-8.4785,0.00013006,3608,3609
-7.2672,-8.6258,-2.9661e-06,-7.1193,-8.6249,-3.3622e-06,1560,1561
2.3445,-8.5994,0.00013105,2.4771,-8.601,0.00013065,3554,3555
-0.077467,-9.8218,-3.0371e-05,-0.07339,-9.8257,0.00011014,1124,3088
-3.2889,-9.9838,0.9802,-3.2894,-9.9838,1.1247,6396,6760
2.0148,-9.712,-3.2874e-05,2.1639,-9.7236,-3.323e-05,1224,1225
2.9218,-7.0725,2.7775,3.0745,-7.0725,2.7781,9888,9889
-4.1236,-1.5255,4.7088e-06,-3.9736,-1.5234,4.6864e-06,4446,4447
-6.436,-9.8252,2.1691,-6.4339,-9.6749,2.3676,8645,8925
-2.9997,-2.8737,2.95,-2.9805,-2.76,2.95,13077,13114
-4.2731,-1.8565,-3.1872e-05,-4.2766,-1.9201,3.8743e-06,2738,4403
-8.4564,-1.4994,2.95,-8.3331,-1.4977,2.95,13410,13411
-4.2751,-6.5287,-5.968e-06,-4.2752,-6.3791,-5.6546e-06,1962,1982
-0.96622,-7.4236,2.9501,-0.82705,-7.425,2.9501,12174,12175
-4.5742,-10.571,-2.3301e-05,-4.5753,-10.421,-2.2938e-05,872,900
-6.983,-9.9567,2.441,-7.183,-9.9567,2.5569,9161,9486
-5.0247,-6.7761,-6.5952e-06,-5.0293,-6.672,-6.2533e-06,1917,1937
1.7208,-7.2778,-7.3546e-06,1.8656,-7.258,-7.3798e-06,1840,1841
-3.9774,-15.364,2.95,-3.8263,-15.359,2.95,10032,10033
-3.6754,-6.0764,2.95,-3.6755,-5.9262,2.95,12464,12485
2.0148,-9.712,-3.2874e-05,2.0243,-9.6718,0.00010442,1224,3161
-4.7269,-11.022,-2.4591e-05,-4.7241,-10.876,-2.4226e-05,781,811
0.67526,-9.8251,-3.0648e-05,0.67421,-9.8249,0.00011119,1129,3093
-5.4902,-13.874,-2.0368e-05,-5.7744,-13.721,-2.0817e-05,280,300
-4.4226,-9.5847,2.95,-4.2731,-9.5823,2.95,11229,11230
-0.52754,-7.2774,-8.2596e-06,-0.37602,-7.278,-8.215e-06,1825,1826
-3.5733,-6.0766,2.908,-3.5734,-5.9295,2.908,12465,12486
-3.6755,-5.9262,2.95,-3.6757,-5.7742,2.95,12485,12506
-3.5734,-5.4776,2.9077,-3.5739,-5.3292,2.9094,12549,12570
-1.127,-7.2764,-8.5275e-06,-0.97739,-7.2774,-8.482e-06,1821,1822
-6.1439,-0.67699,-2.9802e-07,-6.2439,-0.53184,-3.9773e-05,2825,2827
3.3691,-9.9832,2.9244,3.1575,-9.8672,2.95,11016,11108
1.4179,-7.5756,0.000115,1.5777,-7.5749,0.00010218,3898,3899
-3.5747,-11.021,2.9069,-3.5748,-10.875,2.9073,10787,10815
3.2511,-10.015,1.5749,3.2511,-10.015,1.7252,7583,7846
2.3481,-8.4726,2.9501,2.3476,-8.1778,2.9501,11777,11911
-3.2234,-15.09,2.95,-3.2672,-14.768,2.95,10085,10130
-6.4694,-8.277,0.98376,-6.4338,-8.2975,1.124,6440,6799
-6.4545,-0.25055,2.3247,-6.4545,-0.25055,2.4774,9050,9376
-3.5094,-13.719,2.95,-3.5635,-13.276,2.95,10284,10346
-7.3807,-5.1373,2.95,-7.5231,-4.9802,2.95,12571,12595
-5.7906,-15.523,-1.9928e-05,-5.6233,-15.521,-1.509e-05,42,43
-3.4391,-4.3958,-4.2253e-06,-3.4106,-4.2535,-1.3667e-05,2248,2269
-5.026,-1.5634,-3.2266e-05,-5.1737,-1.5396,4.5225e-06,2780,4439
-3.4642,-8.9856,2.95,-3.3616,-8.7788,2.9502,11531,11601
-8.0796,-2.4732,-5.8889e-05,-8.0809,-2.325,-5.9673e-05,2593,2624
1.1287,-7.2732,-7.5927e-06,1.2717,-7.2756,4.9068e-05,1836,3975
1.3505,-8.5562,0.52404,1.35,-8.5562,0.6027,5344,5636
-5.9258,-11.327,-2.0088e-05,-5.9232,-11.177,-1.9842e-05,711,742
-5.7741,-1.8773,3.7998e-06,-5.7757,-1.6837,4.2319e-06,4393,4414
-4.1244,-12.826,-1.8473e-05,-4.1251,-12.698,-2.269e-05,440,467
-5.9242,-13.574,-2.0984e-05,-6.0736,-13.275,-2.184e-05,321,359
-5.3248,-13.876,-1.6995e-05,-5.1751,-13.426,-1.7421e-05,281,346
-9.1826,-1.87,-2.0538e-05,-9.2249,-1.7347,-2.0081e-05,2716,2744
-4.5757,-4.5808,-1.8802e-06,-4.4257,-4.5792,-1.8262e-06,2220,2221
-3.2135,-15.513,2.95,-3.5213,-15.351,2.95,10014,10035
2.1766,-9.8243,-3.3555e-05,2.183,-9.8252,0.00011605,1139,3103
-3.2847,-9.9838,0.81631,-3.2889,-9.9838,0.9802,5955,6396
2.4636,-9.67,0.00011109,2.2024,-9.525,0.00011067,3164,3221
0.07437,-7.5707,-8.0259e-06,-0.067248,-7.5751,0.0001105,1756,3888
-4.1246,-12.979,-1.8021e-05,-4.1244,-12.826,-1.8473e-05,413,440
-8.3219,-8.6268,1.1287e-07,-8.3209,-8.4735,9.618e-08,3526,3577
-4.1261,-15.502,-1.1759e-05,-4.4227,-15.353,-1.1425e-05,46,62
-6.4556,-16.269,2.0255,-6.4556,-16.267,2.1796,8224,8490
-6.2061,-16.702,2.95,-6.3541,-16.556,2.95,9960,9962
-3.2874,-14.52,2.95,-3.3734,-14.337,2.95,10176,10198
-5.3302,-13.126,-1.847e-05,-5.475,-12.971,-1.6772e-05,384,404
-5.6318,-8.776,2.95,-5.7697,-8.4741,2.95,11600,11739
-6.5003,-8.3088,0.082565,-6.439,-8.282,0.075635,3632,3633
-7.7277,-8.9248,-1.5883e-06,-7.5772,-8.9249,-1.9881e-06,1486,1487
-0.82437,-12.377,-3.1786e-05,-0.97437,-12.224,-3.1111e-05,532,561
-6.4264,-9.8397,0.82933,-6.4343,-9.8271,0.96878,5992,6433
-7.1898,-3.6804,2.95,-7.1884,-3.5414,2.95,12870,12906
2.3425,-7.874,0.00010887,2.554,-7.7186,0.00012898,3826,3867
-2.4768,-9.6732,-2.2966e-05,-2.4753,-9.6749,4.5931e-05,1194,3131
-2.6221,-7.8716,-8.9759e-06,-2.6293,-7.875,4.9233e-05,1695,3793
-2.7033,-10.66,-2.4736e-05,-2.8917,-10.397,-2.357e-05,850,908
-0.77717,-12.956,1.4276,-0.80317,-12.896,1.5876,7192,7462
-4.1261,-15.502,-1.1759e-05,-3.9734,-15.232,-1.1041e-05,46,89
-6.4556,-16.267,2.1796,-6.4556,-16.268,2.3302,8490,8753
-1.1272,-9.8247,-2.7335e-05,-1.1236,-9.8251,4.2147e-05,1117,3081
-5.7727,-9.9735,-1.1668e-05,-5.6879,-9.7377,-1.1763e-05,1005,1187
-3.5233,-15.366,-1.0312e-05,-3.8237,-15.225,-1.0801e-05,68,90
-3.415,-14.028,2.95,-3.4418,-13.766,2.95,10241,10285
-0.063555,-12.378,1.1252,-0.063556,-12.376,1.2753,6684,6947
-3.181,-7.3803,-9.2571e-06,-3.3302,-7.2309,-9.3545e-06,1767,1806
1.1237,-9.8232,-3.1547e-05,1.2728,-9.8233,-3.1763e-05,1132,1133
0.21452,-8.0249,0.00011269,0.52315,-8.0253,0.00010868,3769,3771
-7.6676,-4.8205,2.95,-7.8187,-4.6581,2.95,12620,12646
-6.4938,-5.3255,0.97406,-6.4917,-5.1771,0.97289,6550,6554
-6.5163,-3.9762,2.5042,-6.5129,-3.832,2.5039,9332,9334
-1.5793,-7.869,-8.6358e-06,-1.583,-7.8753,4.651e-05,1702,3800
-3.5728,-10.119,0.75941,-3.5728,-10.12,0.98823,5910,6351
-1.7271,-9.8242,-2.5502e-05,-1.7279,-9.8245,4.3731e-05,1113,3077
-0.063669,-12.071,1.8743,-0.063669,-12.07,2.0244,8008,8275
-6.5202,-9.8139,0.075043,-6.4371,-9.8231,0.22418,3069,4666
-3.5746,-13.063,2.7764,-3.5775,-12.974,2.914,9692,10388
-3.6762,-6.8282,2.95,-3.6762,-6.676,2.95,12359,12380
3.4282,-10.206,0.37988,3.4282,-10.19,0.37719,4949,4954
-4.727,-1.5584,-3.2266e-05,-4.5776,-1.5559,-3.2266e-05,2782,2783
-3.6744,-4.8783,-7.0035e-06,-3.5745,-4.8696,-6.7689e-06,2186,2187
-4.8816,-7.3871,2.95,-4.7255,-7.3873,2.95,12148,12149
-0.97617,-7.5767,-8.4025e-06,-0.97449,-7.7265,4.512e-05,1749,3843
-11.002,-7.9586,1.7251,-10.937,-7.9468,2.0254,7855,8388
-6.4556,-16.268,2.3302,-6.4556,-16.268,2.4789,8753,9051
-10.425,-9.8245,-2.564e-05,-10.437,-9.8234,6.5471e-06,1067,3053
-3.6758,-11.323,2.95,-3.6764,-11.17,2.95,10725,10756
-2.8412,-2.2824,2.95,-2.8282,-2.1712,2.95,13227,13267
2.0287,-9.5248,0.00010316,2.2024,-9.525,0.00011067,3220,3221
-3.3748,-15.493,-1.2363e-05,-3.5233,-15.366,-1.0312e-05,47,68
-5.9893,-9.439,-1.1761e-05,-6.1398,-9.2902,-1.1787e-05,1337,1400
-10.997,-7.9544,0.2216,-10.958,-7.9451,0.22787,4686,4689
-6.2313,-0.53742,2.95,-6.2538,-0.36736,2.95,13454,13457
-3.5725,-10.123,2.3248,-3.5725,-10.123,2.4747,8828,9125
-2.7459,-8.9251,4.7851e-05,-2.7459,-8.7751,4.8086e-05,3424,3478
-6.4339,-9.2229,2.3675,-6.4339,-9.074,2.3675,8931,8933
-3.9755,-3.9732,-2.3189e-05,-3.6708,-3.9774,-2.1103e-05,2314,2316
-7.1894,-4.1274,2.95,-7.1879,-3.9799,2.95,12769,12801
-3.671,-2.1496,3.2981e-06,-3.6732,-2.033,3.6359e-06,4355,4381
-3.3964,-4.1235,2.95,-3.2891,-3.9321,2.95,12791,12824
-1.2517,-12.355,-3.0824e-05,-1.3903,-12.199,-3.0241e-05,529,558
-3.3676,-14.327,-1.9621e-05,-3.4109,-14.025,-2.0484e-05,230,272
-3.2891,-3.9321,2.95,-3.263,-3.6739,2.95,12824,12893
-2.3489,-10.095,0.67519,-2.3489,-10.096,0.82557,5551,5911
-1.7301,-7.4259,2.9501,-1.572,-7.4256,2.9501,12169,12170
-5.6241,-6.3777,-5.0494e-06,-5.7743,-6.2288,-4.8824e-06,1973,1992
-6.9692,-8.6249,-3.7379e-06,-6.9736,-8.4753,-3.7428e-06,1562,1596
-6.4556,-16.268,2.4789,-6.4557,-16.434,2.7759,9051,9669
-3.0772,-9.9902,2.3754,-2.7772,-9.9902,2.3744,8877,8879
-2.8171,-2.0113,0.66459,-2.815,-2.0155,0.98036,5747,6608
-8.178,-8.7754,-3.0091e-07,-8.3353,-8.7743,1.778e-07,1521,3477
-3.2888,-9.9838,1.725,-3.2889,-9.9838,1.8755,7813,8078
-6.8549,-9.9567,1.4251,-6.8549,-9.9567,1.575,7281,7546
-6.4545,-0.25055,0.67393,-6.4546,-0.2534,0.76638,5763,6207
-6.4791,-5.6172,0.96618,-6.4893,-5.4755,0.97263,6542,6546
-7.8705,-9.5231,-6.8472e-06,-7.5704,-9.3745,-7.4517e-06,1252,1326
-4.5765,-12.37,-2.7743e-05,-4.8758,-12.071,-2.7343e-05,521,575
-3.2894,-9.9838,1.1247,-3.2891,-9.9838,1.2772,6760,7023
-6.8565,-9.9567,0.52503,-6.8563,-9.9567,0.6753,5297,5589
-5.03,-15.602,2.95,-5.0219,-15.528,2.95,10002,10013
-2.0283,-9.0748,-2.2822e-05,-2.1729,-9.0744,4.6111e-05,1457,3369
-3.2881,-14.495,-1.4106e-05,-3.3676,-14.327,-1.9621e-05,208,230
-6.5158,-5.9252,2.505,-6.5134,-5.7774,2.5037,9299,9302
2.5576,-8.3265,0.00012985,2.5567,-8.1745,0.00012961,3670,3730
-4.1235,-6.0756,-4.976e-06,-4.1247,-5.9311,-4.6835e-06,2023,2043
-6.0768,-12.975,-2.1784e-05,-5.475,-12.971,-1.6772e-05,400,404
-6.4338,-8.4771,2.3671,-6.4347,-8.3196,2.335,8941,8943
-3.4109,-14.025,-2.0484e-05,-3.4408,-13.763,-1.7795e-05,272,316
-7.1879,-3.9799,2.95,-7.1908,-3.8252,2.95,12801,12835
-3.6313,-6.9311,-9.5145e-06,-3.5902,-6.9512,-9.5183e-06,1906,1907
-3.242,-14.927,-2.1086e-05,-3.2626,-14.776,-2.1226e-05,141,164
-3.1328,-15.364,-3.4273e-05,-3.1489,-15.187,-3.2902e-05,71,95
-3.2198,-15.496,-1.4268e-05,-3.1328,-15.364,-3.4273e-05,48,71
-6.4529,-4.8514,0.14999,-6.4467,-4.8643,0.15001,4074,4790
-5.9373,-16.129,2.95,-5.9198,-15.965,2.95,9980,9985
-5.8283,-15.801,2.95,-5.6207,-15.62,2.95,9991,9998
0.077724,-8.0251,0.00011383,0.36861,-7.8746,0.00010431,3768,3813
-6.4594,-6.2188,0.95144,-6.4872,-6.0748,0.97142,6526,6530
2.0364,-7.5756,9.4436e-05,2.1944,-7.5729,0.00010741,3902,3903
-5.632,-14.468,-1.9618e-05,-5.4746,-14.46,-1.3376e-05,192,193
-3.5725,-10.123,2.625,-3.5746,-10.273,2.9072,9451,10900
-3.0609,-9.5392,-2.0926e-05,-3.0121,-9.4381,-2.0799e-05,1268,1338
-3.3601,-9.8402,-2.0787e-05,-3.311,-9.7397,-2.069e-05,1102,1188
-6.4343,-0.27037,0.066449,-6.4487,-0.27288,0.15001,4464,4859
0.5235,-9.8236,-3.0304e-05,0.53079,-9.8253,0.00011099,1128,3092
-8.9206,-3.0791,2.95,-8.7659,-2.7852,2.95,13004,13078
-8.765,-2.7864,-6.0876e-05,-8.7416,-2.463,-2.3438e-05,2528,2588
-4.8741,-11.92,-2.6952e-05,-4.8748,-11.627,-2.6249e-05,602,657
2.0108,-7.2595,2.9501,2.1771,-7.26,2.9501,12254,12255
-4.2731,-9.5823,2.95,-4.1187,-9.5807,2.95,11230,11231
-6.5134,-5.7774,2.5037,-6.5016,-5.6166,2.5073,9302,9305
2.5628,-9.2194,0.00013137,2.3486,-8.9757,4.667e-05,3342,3455
-8.325,-2.7662,-3.8551e-05,-8.4769,-2.6226,-3.9887e-05,2531,2560
-0.92098,-12.781,-3.21e-05,-0.96955,-12.667,-3.1793e-05,445,473
-3.1489,-15.187,-3.2902e-05,-3.242,-14.927,-2.1086e-05,95,141
-7.186,-1.4098,2.95,-7.1839,-1.2726,2.95,13419,13433
-0.063669,-12.071,1.5747,-0.063669,-12.071,1.7247,7480,7743
-5.9546,-16.272,2.95,-5.9373,-16.129,2.95,9975,9980
-3.5726,-10.274,2.4752,-3.5726,-10.274,2.6249,9123,9449
-11.915,-9.9398,-2.0576e-05,-11.813,-9.8885,-1.1146e-05,965,1058
-6.741,-9.9054,-5.6982e-06,-6.8565,-9.9567,0.2249,1000,4624
-11.003,-7.9559,1.2824,-11.006,-7.9575,1.5762,7064,7591
1.5738,-9.8237,-3.2376e-05,1.4283,-9.825,0.00011656,1135,3098
-4.1226,-3.6733,8.552e-08,-3.9743,-3.6685,1.0107e-07,4108,4109
-2.0264,-10.574,-2.6551e-05,-2.4771,-9.9724,-2.3754e-05,885,1017
-11.552,-8.8983,-3.0994e-05,-11.555,-8.7748,-3.0994e-05,1463,1501
3.0713,-10.103,2.35,3.244,-10.012,2.3132,8833,8919
-2.3489,-10.096,2.1749,-2.4491,-10.105,2.35,8566,8829
-5.3249,-1.5684,-3.2266e-05,-5.1755,-1.5659,-3.2266e-05,2778,2779
-0.22497,-7.2748,-8.1395e-06,-0.21795,-7.2745,0.00010995,1827,3965
-6.5016,-5.6166,2.5073,-6.5098,-5.4718,2.5045,9305,9308
-6.0743,-5.3282,-3.5006e-06,-6.0745,-5.1716,-3.2727e-06,2110,2130
-5.9273,-15.976,-2.2003e-05,-5.9231,-15.826,-2.2027e-05,23,28
-6.0766,-16.725,2.95,-5.9764,-16.554,2.95,9961,9965
-5.9603,-16.408,2.95,-5.9546,-16.272,2.95,9970,9975
-0.7776,-12.956,0.37479,-0.77678,-12.956,0.5268,4886,5194
3.4282,-10.191,0.68625,3.5076,-9.9563,0.83434,5553,5990
-4.5733,-1.8635,-3.1869e-05,-4.5772,-1.9241,3.7551e-06,2736,4401
2.3399,-7.5748,0.00010727,2.4756,-7.577,0.0001037,3904,3905
-6.8565,-9.9567,0.2249,-6.8563,-9.9567,0.37496,4624,4990
3.2624,-9.9999,0.82942,3.2545,-10.011,0.96928,5988,6429
-3.5708,-1.4843,2.6272,-3.5708,-1.4843,2.7779,9660,9951
-9.3722,-9.8234,-2.5687e-05,-9.3634,-9.8264,3.4519e-06,1074,3060
-2.8148,-2.0113,2.6254,-2.8139,-2.0113,2.7762,9652,9943
1.3435,-8.5675,0.67536,1.3312,-8.5743,0.83004,5635,6006
-5.4731,-13.124,-1.5858e-05,-5.6238,-12.975,-1.7381e-05,383,403
-10.988,-7.9551,0.9717,-10.948,-7.946,0.9725,6444,6447
-4.875,-11.474,-2.5878e-05,-4.7255,-11.17,-2.495e-05,687,750
-5.0219,-15.528,2.95,-4.8773,-15.369,2.95,10013,10026
-5.6241,-6.3777,-5.0494e-06,-5.0419,-6.0802,-4.749e-06,1973,2017
-5.0389,-6.2294,-4.8661e-06,-5.0419,-6.0802,-4.749e-06,1997,2017
-5.2366,-10.186,-1.1662e-05,-5.3875,-10.036,-1.166e-05,947,1008
-3.6754,-5.4768,2.95,-3.5735,-5.1815,2.9089,12548,12594
-7.7369,-9.9565,2.7397,-7.9319,-9.9565,2.8602,9776,10949
1.8712,-7.2648,6.6643e-05,2.03,-7.2626,6.4849e-05,3979,3980
-3.5736,-6.6773,2.9077,-3.5736,-6.5299,2.9086,12381,12402
-3.3777,-7.2776,2.95,-3.676,-6.9795,2.95,12218,12338
-4.7252,-11.471,-2.5698e-05,-4.7247,-11.322,-2.5323e-05,688,719
-9.0027,-3.3028,-5.9843e-05,-9.0501,-3.1986,-6.0618e-05,2404,2434
-8.5773,-3.7751,2.95,-8.7065,-3.6345,2.95,12825,12859
-0.063448,-12.683,0.079791,-0.063443,-12.681,0.22111,2895,4522
-4.127,-1.5708,2.95,-3.825,-1.4371,2.95,13405,13428
-6.514,-5.3252,2.5045,-6.5165,-5.1771,2.5042,9311,9314
-6.8558,-9.9567,1.1269,-6.8549,-9.9567,1.2751,6756,7019
-3.9632,-6.0805,-7.3548e-06,-3.9589,-5.7803,-6.0777e-06,2024,2064
-4.7255,-11.17,-2.495e-05,-4.7269,-11.022,-2.4591e-05,750,781
-6.225,-1.8815,-3.5761e-05,-6.2246,-1.887,4.0706e-06,2725,4390
-4.4212,-15.376,2.95,-4.2732,-15.372,2.95,10029,10030
-6.741,-9.9054,-5.6982e-06,-6.5202,-9.8139,0.075043,1000,3069
-6.4929,-5.7762,0.97405,-6.4791,-5.6172,0.96618,6538,6542
1.5727,-9.6759,-3.2112e-05,1.4293,-9.674,0.00011783,1221,3157
-6.4338,-8.7735,2.3671,-6.4338,-8.625,2.3671,8937,8939
-8.0883,-9.3749,2.95,-8.0885,-9.2365,2.95,11297,11374
-0.063599,-12.228,0.38498,-0.22297,-12.013,0.42344,4906,4912
3.2152,-9.8827,-3.8242e-05,3.3216,-9.8949,-3.8624e-05,1146,1147
-6.4594,-6.2188,0.95144,-6.4243,-6.2318,0.95931,6526,6527
-6.4371,-9.8227,0.52464,-6.437,-9.8227,0.67463,5338,5630
0.9687,-7.4193,2.95,1.2718,-7.4063,2.95,12187,12189
-0.063669,-12.07,2.0244,-0.06368,-12.069,2.3138,8275,8801
1.1152,-7.8741,0.0001031,1.4201,-7.8745,0.00011542,3818,3820
-2.8145,-2.0113,1.2777,-2.8146,-2.0113,1.425,7150,7412
-2.0195,-11.181,2.95,-1.9738,-11.075,2.95,10758,10788
-6.8231,-9.224,-8.5085e-06,-6.5227,-9.2236,-8.7556e-06,1395,1397
-1.5355,-12.039,-2.9498e-05,-1.6749,-11.877,-2.8911e-05,585,612
1.4234,-7.2721,-7.4428e-06,1.5736,-7.2771,-7.3832e-06,1838,1839
-4.2732,-15.372,2.95,-4.1253,-15.368,2.95,10030,10031
-11.462,-8.4738,-3.1233e-05,-11.475,-8.6226,9.4175e-06,1569,3505
-6.4364,-9.8236,1.7249,-6.4364,-9.8237,1.8751,7850,8115
1.8734,-7.5757,0.00011314,2.0364,-7.5756,9.4436e-05,3901,3902
-0.076132,-7.5771,-8.0173e-06,-0.067248,-7.5751,0.0001105,1755,3888
-5.4736,-3.5276,-3.0232e-05,-5.3242,-3.5241,-3.0232e-05,2388,2389
-9.5217,-9.8257,-2.5739e-05,-9.5023,-9.825,3.8691e-06,1073,3059
-0.063569,-12.377,2.3137,-0.063576,-12.379,2.4758,8795,9093
-1.9558,-11.56,2.95,-1.9997,-11.457,2.95,10661,10695
-9.001,-2.9878,-6.1274e-05,-8.8642,-2.8427,-6.1274e-05,2496,2527
-10.425,-9.8245,-2.564e-05,-10.291,-9.8247,6.0797e-06,1067,3054
-4.725,-10.571,-2.3482e-05,-4.7264,-10.422,-2.3126e-05,871,899
-1.7272,-7.2766,-8.7239e-06,-1.5825,-7.2748,4.7484e-05,1817,3956
-3.9739,-6.5256,-8.0405e-06,-3.976,-6.3774,-8.0436e-06,1964,1984
-0.077467,-9.8218,-3.0371e-05,-0.2156,-9.8246,0.00010656,1124,3087
-0.99325,-11.203,-2.9442e-05,-1.1452,-11.071,-2.9879e-05,768,799
-3.3681,-3.6677,-1.5282e-05,-3.3781,-3.6619,1.4901e-07,2373,4113
